city,No,Kota,Eksperimen,LAGS,ROLLS,CV_best_R2,learning_rate,max_depth,max_iter,l2_regularization,min_samples_leaf,Test_R2,Train_Time,CV_Gap
Kota_Palangkaraya,3,Kota Palangkaraya,lag30_roll30,"[1, 30]",[30],-0.258969,0.05,1,450,0.001,30,0.9606,00:00:05,30
Kota_Palangkaraya,4,Kota Palangkaraya,lag14_roll30,"[1, 14]",[30],-0.273831,0.03,3,300,0.0,10,0.9497,00:00:04,30
Kota_Palangkaraya,5,Kota Palangkaraya,lag7_roll30,"[1, 7]",[30],-0.28087,0.01,3,450,0.001,30,0.9336,00:00:05,30
Kota_Palangkaraya,6,Kota Palangkaraya,lag1_roll30,[1],[30],-0.282598,0.01,3,450,0.0,30,0.9333,00:00:05,30
Kota_Palangkaraya,7,Kota Palangkaraya,lag7,"[1, 7]",[],-0.16345,0.01,3,300,0.0,30,0.8722,00:00:05,7
Kota_Palangkaraya,8,Kota Palangkaraya,lag7_roll7,"[1, 7]",[7],-0.172122,0.01,3,300,0.0,30,0.8722,00:00:05,7
Kota_Palangkaraya,9,Kota Palangkaraya,lag14,"[1, 14]",[],-0.320113,0.01,3,150,0.001,10,-0.3005,00:00:05,14
Kota_Palangkaraya,10,Kota Palangkaraya,lag14_roll7,"[1, 14]",[7],-0.319925,0.01,3,150,0.0,10,-0.3025,00:00:05,14
Kota_Palangkaraya,11,Kota Palangkaraya,lag1,[1],[],0.134723,0.01,2,150,0.0,10,-0.7155,00:00:04,1
Kota_Palangkaraya,12,Kota Palangkaraya,lag1_roll7,[1],[7],-0.158077,0.01,2,150,0.001,10,-0.78,00:00:05,7
Kota_Palembang,1,Kota Palembang,lag7_roll7,"[1, 7]",[7],-0.040803,0.05,3,150,0.001,10,0.7173,00:00:04,7
Kota_Palembang,2,Kota Palembang,lag1,[1],[],0.107085,0.05,3,450,0.0,30,0.711,00:00:05,1
Kota_Palembang,3,Kota Palembang,lag7,"[1, 7]",[],-0.082681,0.05,2,450,0.0,10,0.693,00:00:04,7
Kota_Palembang,4,Kota Palembang,lag30,"[1, 30]",[],-1.240368,0.05,1,450,0.0,10,0.6788,00:00:05,30
Kota_Palembang,5,Kota Palembang,lag14,"[1, 14]",[],-0.485577,0.05,3,450,0.0,30,0.6702,00:00:05,14
Kota_Palembang,6,Kota Palembang,lag30_roll30,"[1, 30]",[30],-1.080209,0.05,2,450,0.0,10,0.6679,00:00:04,30
Kota_Palembang,7,Kota Palembang,lag14_roll7,"[1, 14]",[7],-0.355668,0.05,2,450,0.0,10,0.6254,00:00:04,14
Kota_Palembang,8,Kota Palembang,lag1_roll7,[1],[7],-0.285411,0.05,3,150,0.0,10,0.6173,00:00:04,7
Kota_Palembang,9,Kota Palembang,lag1_roll30,[1],[30],-1.285661,0.03,1,300,0.0,30,0.5911,00:00:05,30
Kota_Palembang,10,Kota Palembang,lag7_roll30,"[1, 7]",[30],-1.285789,0.03,1,300,0.0,30,0.5911,00:00:04,30
Kota_Palembang,11,Kota Palembang,lag14_roll30,"[1, 14]",[30],-1.285909,0.03,1,300,0.0,30,0.5911,00:00:04,30
Kota_Palembang,12,Kota Palembang,lag30_roll7,"[1, 30]",[7],-1.150804,0.05,1,450,0.001,10,0.5848,00:00:05,30
Kota_Palu,1,Kota Palu,lag1,[1],[],0.269391,0.05,3,450,0.001,30,0.9345,00:00:05,1
Kota_Palu,2,Kota Palu,lag1_roll7,[1],[7],0.250516,0.05,2,450,0.0,10,0.9345,00:00:05,7
Kota_Palu,3,Kota Palu,lag14_roll7,"[1, 14]",[7],0.202252,0.05,3,300,0.001,10,0.9345,00:00:05,14
Kota_Palu,4,Kota Palu,lag14,"[1, 14]",[],0.197069,0.05,3,300,0.0,10,0.9337,00:00:05,14
Kota_Palu,5,Kota Palu,lag14_roll30,"[1, 14]",[30],0.095935,0.03,1,450,0.001,10,0.9247,00:00:05,30
Kota_Palu,6,Kota Palu,lag7_roll30,"[1, 7]",[30],0.092305,0.03,1,450,0.0,10,0.9246,00:00:05,30
Kota_Palu,7,Kota Palu,lag1_roll30,[1],[30],0.096901,0.03,1,450,0.001,10,0.9244,00:00:05,30
Kota_Palu,8,Kota Palu,lag7,"[1, 7]",[],0.25598,0.05,3,150,0.0,10,0.9042,00:00:04,7
Kota_Palu,9,Kota Palu,lag7_roll7,"[1, 7]",[7],0.257028,0.05,3,450,0.0,30,0.8992,00:00:05,7
Kota_Palu,10,Kota Palu,lag30_roll7,"[1, 30]",[7],0.105679,0.05,1,300,0.0,10,0.8819,00:00:05,30
Kota_Palu,11,Kota Palu,lag30_roll30,"[1, 30]",[30],0.111073,0.05,1,300,0.0,10,0.8816,00:00:05,30
Kota_Palu,12,Kota Palu,lag30,"[1, 30]",[],0.112057,0.05,1,300,0.0,10,0.8813,00:00:04,30
Kota_Pangkalpinang,1,Kota Pangkalpinang,lag30,"[1, 30]",[],0.200876,0.05,2,300,0.0,10,0.9714,00:00:05,30
Kota_Pangkalpinang,2,Kota Pangkalpinang,lag30_roll7,"[1, 30]",[7],0.200065,0.05,2,300,0.001,10,0.9705,00:00:05,30
Kota_Pangkalpinang,3,Kota Pangkalpinang,lag1_roll30,[1],[30],0.187431,0.03,1,450,0.0,10,0.9677,00:00:05,30
Kota_Pangkalpinang,4,Kota Pangkalpinang,lag7_roll30,"[1, 7]",[30],0.187838,0.03,1,450,0.001,10,0.9676,00:00:07,30
Kota_Pangkalpinang,5,Kota Pangkalpinang,lag14_roll30,"[1, 14]",[30],0.186141,0.03,2,300,0.0,10,0.9664,00:00:05,30
Kota_Pangkalpinang,6,Kota Pangkalpinang,lag30_roll30,"[1, 30]",[30],0.183449,0.03,3,300,0.0,10,0.9655,00:00:07,30
Kota_Pangkalpinang,7,Kota Pangkalpinang,lag1,[1],[],0.273793,0.03,2,300,0.0,30,0.9652,00:00:05,1
Kota_Pangkalpinang,8,Kota Pangkalpinang,lag7,"[1, 7]",[],0.216115,0.05,3,150,0.0,30,0.963,00:00:05,7
Kota_Pangkalpinang,9,Kota Pangkalpinang,lag7_roll7,"[1, 7]",[7],0.210508,0.05,3,150,0.001,30,0.9609,00:00:04,7
Kota_Pangkalpinang,10,Kota Pangkalpinang,lag14,"[1, 14]",[],0.295379,0.03,3,450,0.0,30,0.96,00:00:05,14
Kota_Pangkalpinang,11,Kota Pangkalpinang,lag14_roll7,"[1, 14]",[7],0.285892,0.03,3,300,0.0,30,0.9583,00:00:05,14
Kota_Pangkalpinang,12,Kota Pangkalpinang,lag1_roll7,[1],[7],0.218904,0.05,3,150,0.001,30,0.955,00:00:04,7
Kota_Pare_-Pare,1,Kota Pare -Pare,lag1_roll7,[1],[7],0.142767,0.03,1,450,0.001,10,0.9848,00:00:04,7
Kota_Pare_-Pare,2,Kota Pare -Pare,lag14,"[1, 14]",[],0.09766,0.05,1,450,0.001,10,0.9827,00:00:05,14
Kota_Pare_-Pare,3,Kota Pare -Pare,lag14_roll7,"[1, 14]",[7],0.111289,0.05,1,450,0.0,10,0.9812,00:00:05,14
Kota_Pare_-Pare,4,Kota Pare -Pare,lag1,[1],[],0.15004,0.05,1,450,0.0,10,0.977,00:00:06,1
Kota_Pare_-Pare,5,Kota Pare -Pare,lag1_roll30,[1],[30],0.109364,0.03,1,450,0.0,10,0.9691,00:00:04,30
Kota_Pare_-Pare,6,Kota Pare -Pare,lag7_roll7,"[1, 7]",[7],0.143814,0.05,2,300,0.001,10,0.968,00:00:05,7
Kota_Pare_-Pare,7,Kota Pare -Pare,lag14_roll30,"[1, 14]",[30],0.10215,0.03,1,450,0.0,10,0.9665,00:00:04,30
Kota_Pare_-Pare,8,Kota Pare -Pare,lag7,"[1, 7]",[],0.140954,0.03,2,300,0.001,10,0.9659,00:00:05,7
Kota_Pare_-Pare,9,Kota Pare -Pare,lag7_roll30,"[1, 7]",[30],0.108363,0.03,1,450,0.0,10,0.9633,00:00:04,30
Kota_Pare_-Pare,10,Kota Pare -Pare,lag30,"[1, 30]",[],0.073196,0.05,1,450,0.0,10,0.9562,00:00:04,30
Kota_Pare_-Pare,11,Kota Pare -Pare,lag30_roll7,"[1, 30]",[7],0.073216,0.05,1,450,0.0,10,0.9517,00:00:04,30
Kota_Pare_-Pare,12,Kota Pare -Pare,lag30_roll30,"[1, 30]",[30],0.065899,0.03,1,450,0.0,10,0.948,00:00:04,30
Kota_Pekanbaru,1,Kota Pekanbaru,lag1_roll7,[1],[7],0.202618,0.03,2,450,0.001,30,0.9875,00:00:05,7
Kota_Pekanbaru,2,Kota Pekanbaru,lag30_roll7,"[1, 30]",[7],0.152735,0.03,2,450,0.0,10,0.9869,00:00:05,30
Kota_Pekanbaru,3,Kota Pekanbaru,lag14,"[1, 14]",[],0.178923,0.05,2,150,0.0,30,0.9849,00:00:05,14
Kota_Pekanbaru,4,Kota Pekanbaru,lag14_roll30,"[1, 14]",[30],0.170722,0.03,2,450,0.001,10,0.9844,00:00:05,30
Kota_Pekanbaru,5,Kota Pekanbaru,lag14_roll7,"[1, 14]",[7],0.189624,0.03,2,450,0.001,30,0.9843,00:00:05,14
Kota_Pekanbaru,6,Kota Pekanbaru,lag30,"[1, 30]",[],0.148309,0.03,1,450,0.001,10,0.9835,00:00:05,30
Kota_Pekanbaru,7,Kota Pekanbaru,lag30_roll30,"[1, 30]",[30],0.148635,0.03,1,450,0.0,10,0.9835,00:00:05,30
Kota_Pekanbaru,8,Kota Pekanbaru,lag7,"[1, 7]",[],0.182721,0.01,2,450,0.001,30,0.9821,00:00:05,7
Kota_Pekanbaru,9,Kota Pekanbaru,lag7_roll7,"[1, 7]",[7],0.183319,0.01,2,450,0.001,30,0.9819,00:00:05,7
Kota_Pekanbaru,10,Kota Pekanbaru,lag1_roll30,[1],[30],0.168874,0.03,2,450,0.001,10,0.9814,00:00:05,30
Kota_Pekanbaru,11,Kota Pekanbaru,lag7_roll30,"[1, 7]",[30],0.168108,0.03,2,450,0.0,10,0.9806,00:00:05,30
Kota_Pekanbaru,12,Kota Pekanbaru,lag1,[1],[],0.155952,0.03,2,150,0.001,30,0.9794,00:00:04,1
Kota_Pematang_Siantar,1,Kota Pematang Siantar,lag1_roll7,[1],[7],0.087384,0.03,1,300,0.001,10,0.9474,00:00:05,7
Kota_Pematang_Siantar,2,Kota Pematang Siantar,lag30,"[1, 30]",[],-0.080302,0.05,1,300,0.0,10,0.9325,00:00:04,30
Kota_Pematang_Siantar,3,Kota Pematang Siantar,lag30_roll30,"[1, 30]",[30],-0.078605,0.05,2,300,0.0,10,0.9313,00:00:06,30
Kota_Pematang_Siantar,4,Kota Pematang Siantar,lag30_roll7,"[1, 30]",[7],-0.059791,0.05,2,300,0.0,10,0.9291,00:00:05,30
Kota_Pematang_Siantar,5,Kota Pematang Siantar,lag14_roll30,"[1, 14]",[30],-0.02266,0.05,1,450,0.0,10,0.9256,00:00:05,30
Kota_Pematang_Siantar,6,Kota Pematang Siantar,lag14_roll7,"[1, 14]",[7],0.044916,0.05,1,450,0.0,10,0.9255,00:00:05,14
Kota_Pematang_Siantar,7,Kota Pematang Siantar,lag7_roll30,"[1, 7]",[30],-0.028647,0.03,1,450,0.001,10,0.9252,00:00:05,30
Kota_Pematang_Siantar,8,Kota Pematang Siantar,lag14,"[1, 14]",[],0.058817,0.03,2,450,0.001,10,0.9249,00:00:05,14
Kota_Pematang_Siantar,9,Kota Pematang Siantar,lag1_roll30,[1],[30],-0.024926,0.03,1,450,0.0,10,0.9247,00:00:05,30
Kota_Pematang_Siantar,10,Kota Pematang Siantar,lag1,[1],[],0.120276,0.05,2,450,0.001,30,0.9227,00:00:05,1
Kota_Pematang_Siantar,11,Kota Pematang Siantar,lag7_roll7,"[1, 7]",[7],0.085635,0.05,3,300,0.0,30,0.9214,00:00:05,7
Kota_Pematang_Siantar,12,Kota Pematang Siantar,lag7,"[1, 7]",[],0.083169,0.03,1,300,0.001,10,0.919,00:00:05,7
Kota_Pontianak,1,Kota Pontianak,lag14_roll7,"[1, 14]",[7],0.225112,0.05,3,150,0.0,30,0.9904,00:00:05,14
Kota_Pontianak,2,Kota Pontianak,lag14,"[1, 14]",[],0.206353,0.05,3,150,0.001,30,0.9898,00:00:05,14
Kota_Pontianak,3,Kota Pontianak,lag30_roll30,"[1, 30]",[30],0.172391,0.03,1,450,0.001,10,0.9879,00:00:05,30
Kota_Pontianak,4,Kota Pontianak,lag30_roll7,"[1, 30]",[7],0.170505,0.03,1,450,0.001,10,0.9878,00:00:06,30
Kota_Pontianak,5,Kota Pontianak,lag7_roll30,"[1, 7]",[30],0.190933,0.05,2,150,0.0,10,0.9849,00:00:05,30
Kota_Pontianak,6,Kota Pontianak,lag1_roll30,[1],[30],0.197261,0.05,2,150,0.0,10,0.9848,00:00:05,30
Kota_Pontianak,7,Kota Pontianak,lag30,"[1, 30]",[],0.165995,0.05,1,300,0.0,10,0.9841,00:00:04,30
Kota_Pontianak,8,Kota Pontianak,lag14_roll30,"[1, 14]",[30],0.196381,0.05,2,300,0.0,10,0.9784,00:00:05,30
Kota_Pontianak,9,Kota Pontianak,lag7_roll7,"[1, 7]",[7],0.200793,0.03,2,150,0.0,30,0.9622,00:00:06,7
Kota_Pontianak,10,Kota Pontianak,lag7,"[1, 7]",[],0.201865,0.03,2,150,0.0,30,0.9615,00:00:05,7
Kota_Pontianak,11,Kota Pontianak,lag1_roll7,[1],[7],0.213329,0.03,3,150,0.0,30,0.9583,00:00:05,7
Kota_Pontianak,12,Kota Pontianak,lag1,[1],[],0.196443,0.01,1,450,0.0,10,0.814,00:00:05,1
Kota_Probolinggo,1,Kota Probolinggo,lag30_roll7,"[1, 30]",[7],0.137296,0.05,2,300,0.0,10,0.9823,00:00:04,30
Kota_Probolinggo,2,Kota Probolinggo,lag30,"[1, 30]",[],0.136714,0.05,2,300,0.0,10,0.9812,00:00:04,30
Kota_Probolinggo,3,Kota Probolinggo,lag30_roll30,"[1, 30]",[30],0.135588,0.05,1,450,0.0,10,0.9777,00:00:05,30
Kota_Probolinggo,4,Kota Probolinggo,lag14,"[1, 14]",[],0.20444,0.03,2,300,0.0,30,0.9551,00:00:05,14
Kota_Probolinggo,5,Kota Probolinggo,lag1_roll30,[1],[30],0.16711,0.05,1,300,0.0,30,0.9529,00:00:05,30
Kota_Probolinggo,6,Kota Probolinggo,lag14_roll30,"[1, 14]",[30],0.167353,0.05,1,300,0.0,30,0.9495,00:00:05,30
Kota_Probolinggo,7,Kota Probolinggo,lag7_roll30,"[1, 7]",[30],0.168201,0.05,1,300,0.001,30,0.9485,00:00:05,30
Kota_Probolinggo,8,Kota Probolinggo,lag14_roll7,"[1, 14]",[7],0.208851,0.03,3,300,0.0,30,0.9444,00:00:05,14
Kota_Probolinggo,9,Kota Probolinggo,lag7,"[1, 7]",[],0.24069,0.03,2,150,0.0,30,0.9432,00:00:04,7
Kota_Probolinggo,10,Kota Probolinggo,lag7_roll7,"[1, 7]",[7],0.240377,0.03,2,150,0.001,30,0.9386,00:00:04,7
Kota_Probolinggo,11,Kota Probolinggo,lag1_roll7,[1],[7],0.241217,0.03,2,150,0.0,30,0.9299,00:00:04,7
Kota_Probolinggo,12,Kota Probolinggo,lag1,[1],[],0.246127,0.03,2,150,0.001,30,0.8789,00:00:04,1
Kota_Samarinda,1,Kota Samarinda,lag1,[1],[],0.321695,0.01,2,450,0.001,10,0.9647,00:00:04,1
Kota_Samarinda,2,Kota Samarinda,lag14,"[1, 14]",[],0.305444,0.03,1,450,0.0,30,0.9611,00:00:04,14
Kota_Samarinda,3,Kota Samarinda,lag30_roll7,"[1, 30]",[7],0.266517,0.03,1,450,0.0,30,0.9521,00:00:04,30
Kota_Samarinda,4,Kota Samarinda,lag14_roll7,"[1, 14]",[7],0.304577,0.03,1,300,0.001,10,0.9445,00:00:04,14
Kota_Samarinda,5,Kota Samarinda,lag30_roll30,"[1, 30]",[30],0.266405,0.03,1,300,0.0,30,0.9434,00:00:04,30
Kota_Samarinda,6,Kota Samarinda,lag30,"[1, 30]",[],0.26589,0.03,1,450,0.0,30,0.9413,00:00:04,30
Kota_Samarinda,7,Kota Samarinda,lag7_roll7,"[1, 7]",[7],0.280423,0.05,2,300,0.0,10,0.9391,00:00:04,7
Kota_Samarinda,8,Kota Samarinda,lag1_roll7,[1],[7],0.281932,0.05,1,150,0.0,10,0.9368,00:00:04,7
Kota_Samarinda,9,Kota Samarinda,lag7_roll30,"[1, 7]",[30],0.292396,0.03,3,300,0.001,10,0.9331,00:00:04,30
Kota_Samarinda,10,Kota Samarinda,lag14_roll30,"[1, 14]",[30],0.292323,0.05,3,300,0.0,30,0.9231,00:00:04,30
Kota_Samarinda,11,Kota Samarinda,lag1_roll30,[1],[30],0.292935,0.05,3,150,0.0,30,0.9194,00:00:04,30
Kota_Samarinda,12,Kota Samarinda,lag7,"[1, 7]",[],0.278962,0.05,2,300,0.0,10,0.9141,00:00:04,7
Kota_Sampit,1,Kota Sampit,lag30,"[1, 30]",[],-2.249546,0.03,2,450,0.0,10,0.8757,00:00:04,30
Kota_Sampit,2,Kota Sampit,lag30_roll7,"[1, 30]",[7],-2.39454,0.03,2,450,0.0,10,0.8736,00:00:05,30
Kota_Sampit,3,Kota Sampit,lag30_roll30,"[1, 30]",[30],-2.347572,0.03,2,450,0.001,10,0.868,00:00:05,30
Kota_Sampit,4,Kota Sampit,lag7_roll30,"[1, 7]",[30],-2.700844,0.05,2,150,0.0,10,0.8584,00:00:04,30
Kota_Sampit,5,Kota Sampit,lag1_roll30,[1],[30],-2.656813,0.05,2,150,0.0,10,0.8569,00:00:04,30
Kota_Sampit,6,Kota Sampit,lag14_roll30,"[1, 14]",[30],-2.722348,0.05,2,300,0.0,10,0.8488,00:00:04,30
Kota_Sampit,7,Kota Sampit,lag14_roll7,"[1, 14]",[7],-0.142667,0.01,3,450,0.0,10,0.8436,00:00:04,14
Kota_Sampit,8,Kota Sampit,lag14,"[1, 14]",[],-0.122821,0.01,3,450,0.0,10,0.8402,00:00:04,14
Kota_Sampit,9,Kota Sampit,lag1,[1],[],-0.111103,0.05,2,150,0.001,30,0.8283,00:00:04,1
Kota_Sampit,10,Kota Sampit,lag7_roll7,"[1, 7]",[7],-0.070461,0.05,3,150,0.0,30,0.7716,00:00:04,7
Kota_Sampit,11,Kota Sampit,lag1_roll7,[1],[7],-0.080559,0.01,2,300,0.0,10,0.7692,00:00:04,7
Kota_Sampit,12,Kota Sampit,lag7,"[1, 7]",[],-0.045579,0.01,2,300,0.001,10,0.7006,00:00:04,7
Kota_Semarang,1,Kota Semarang,lag30_roll7,"[1, 30]",[7],0.134066,0.05,1,450,0.0,10,0.8664,00:00:05,30
Kota_Semarang,2,Kota Semarang,lag30_roll30,"[1, 30]",[30],0.133941,0.05,1,450,0.001,10,0.8658,00:00:05,30
Kota_Semarang,3,Kota Semarang,lag30,"[1, 30]",[],0.124307,0.05,1,450,0.001,10,0.8651,00:00:05,30
Kota_Semarang,4,Kota Semarang,lag1_roll7,[1],[7],0.291385,0.03,3,450,0.001,30,0.8592,00:00:05,7
Kota_Semarang,5,Kota Semarang,lag1_roll30,[1],[30],0.105789,0.03,1,300,0.0,10,0.854,00:00:04,30
Kota_Semarang,6,Kota Semarang,lag7_roll30,"[1, 7]",[30],0.10558,0.03,1,300,0.0,10,0.8533,00:00:04,30
Kota_Semarang,7,Kota Semarang,lag14_roll30,"[1, 14]",[30],0.105792,0.03,1,300,0.001,10,0.8522,00:00:04,30
Kota_Semarang,8,Kota Semarang,lag14_roll7,"[1, 14]",[7],0.270066,0.01,3,300,0.0,10,0.7589,00:00:04,14
Kota_Semarang,9,Kota Semarang,lag14,"[1, 14]",[],0.273897,0.01,3,300,0.001,10,0.7584,00:00:04,14
Kota_Semarang,10,Kota Semarang,lag7_roll7,"[1, 7]",[7],0.319493,0.01,2,300,0.0,10,0.7143,00:00:05,7
Kota_Semarang,11,Kota Semarang,lag1,[1],[],0.341245,0.01,2,300,0.0,10,0.7127,00:00:04,1
Kota_Semarang,12,Kota Semarang,lag7,"[1, 7]",[],0.320568,0.01,2,300,0.0,10,0.7109,00:00:04,7
Kota_Serang,1,Kota Serang,lag14_roll30,"[1, 14]",[30],0.050342,0.03,2,300,0.0,30,0.9749,00:00:04,30
Kota_Serang,2,Kota Serang,lag1_roll30,[1],[30],0.049387,0.03,2,300,0.0,30,0.9744,00:00:04,30
Kota_Serang,3,Kota Serang,lag7_roll30,"[1, 7]",[30],0.050501,0.03,2,300,0.0,30,0.974,00:00:04,30
Kota_Serang,4,Kota Serang,lag1_roll7,[1],[7],0.241555,0.05,2,150,0.001,30,0.9705,00:00:04,7
Kota_Serang,5,Kota Serang,lag30_roll7,"[1, 30]",[7],0.098433,0.05,2,150,0.0,10,0.9664,00:00:04,30
Kota_Serang,6,Kota Serang,lag30,"[1, 30]",[],0.100601,0.05,2,300,0.0,10,0.9661,00:00:05,30
Kota_Serang,7,Kota Serang,lag14_roll7,"[1, 14]",[7],0.204476,0.03,2,300,0.0,30,0.9645,00:00:04,14
Kota_Serang,8,Kota Serang,lag14,"[1, 14]",[],0.187489,0.05,2,150,0.001,30,0.9641,00:00:04,14
Kota_Serang,9,Kota Serang,lag30_roll30,"[1, 30]",[30],0.09306,0.03,2,450,0.0,10,0.9631,00:00:05,30
Kota_Serang,10,Kota Serang,lag7,"[1, 7]",[],0.234027,0.01,2,300,0.0,10,0.8887,00:00:04,7
Kota_Serang,11,Kota Serang,lag7_roll7,"[1, 7]",[7],0.228756,0.01,2,300,0.0,10,0.8874,00:00:04,7
Kota_Serang,12,Kota Serang,lag1,[1],[],0.249459,0.01,2,300,0.0,10,0.8819,00:00:04,1
Kota_Sibolga,1,Kota Sibolga,lag1,[1],[],0.180771,0.03,3,450,0.001,30,0.9739,00:00:04,1
Kota_Sibolga,2,Kota Sibolga,lag30_roll7,"[1, 30]",[7],0.082088,0.05,1,300,0.0,10,0.9712,00:00:05,30
Kota_Sibolga,3,Kota Sibolga,lag30_roll30,"[1, 30]",[30],0.06544,0.03,1,450,0.001,10,0.9683,00:00:05,30
Kota_Sibolga,4,Kota Sibolga,lag30,"[1, 30]",[],0.054827,0.03,2,300,0.0,10,0.9673,00:00:04,30
Kota_Sibolga,5,Kota Sibolga,lag7_roll7,"[1, 7]",[7],0.125606,0.03,3,150,0.001,10,0.9602,00:00:04,7
Kota_Sibolga,6,Kota Sibolga,lag14_roll7,"[1, 14]",[7],0.122099,0.05,2,150,0.0,30,0.9562,00:00:04,14
Kota_Sibolga,7,Kota Sibolga,lag1_roll30,[1],[30],0.112721,0.05,1,450,0.0,10,0.9547,00:00:05,30
Kota_Sibolga,8,Kota Sibolga,lag7_roll30,"[1, 7]",[30],0.114895,0.05,1,450,0.001,10,0.9545,00:00:05,30
Kota_Sibolga,9,Kota Sibolga,lag14_roll30,"[1, 14]",[30],0.107567,0.03,1,450,0.0,10,0.9515,00:00:05,30
Kota_Sibolga,10,Kota Sibolga,lag14,"[1, 14]",[],0.110071,0.03,3,300,0.001,30,0.951,00:00:04,14
Kota_Sibolga,11,Kota Sibolga,lag1_roll7,[1],[7],0.142659,0.01,3,300,0.0,10,0.9313,00:00:05,7
Kota_Sibolga,12,Kota Sibolga,lag7,"[1, 7]",[],0.098782,0.01,3,300,0.001,10,0.9291,00:00:05,7
Kota_Singkawang,1,Kota Singkawang,lag30_roll7,"[1, 30]",[7],-0.100688,0.03,1,450,0.0,10,0.9885,00:00:05,30
Kota_Singkawang,2,Kota Singkawang,lag30,"[1, 30]",[],-0.105461,0.03,1,450,0.0,10,0.9875,00:00:05,30
Kota_Singkawang,3,Kota Singkawang,lag30_roll30,"[1, 30]",[30],-0.105546,0.03,1,450,0.0,10,0.9875,00:00:04,30
Kota_Singkawang,4,Kota Singkawang,lag14_roll7,"[1, 14]",[7],-0.065204,0.05,2,150,0.0,10,0.9864,00:00:04,14
Kota_Singkawang,5,Kota Singkawang,lag7_roll30,"[1, 7]",[30],-0.124202,0.03,1,450,0.0,10,0.986,00:00:05,30
Kota_Singkawang,6,Kota Singkawang,lag1_roll30,[1],[30],-0.121922,0.03,1,450,0.001,10,0.9847,00:00:04,30
Kota_Singkawang,7,Kota Singkawang,lag7_roll7,"[1, 7]",[7],-0.024122,0.05,3,450,0.001,10,0.9843,00:00:05,7
Kota_Singkawang,8,Kota Singkawang,lag14_roll30,"[1, 14]",[30],-0.121395,0.03,1,450,0.0,10,0.9843,00:00:05,30
Kota_Singkawang,9,Kota Singkawang,lag7,"[1, 7]",[],-0.025363,0.05,3,300,0.001,10,0.9761,00:00:05,7
Kota_Singkawang,10,Kota Singkawang,lag14,"[1, 14]",[],-0.064906,0.05,2,150,0.0,10,0.9704,00:00:05,14
Kota_Singkawang,11,Kota Singkawang,lag1,[1],[],-0.013846,0.05,3,150,0.0,10,0.968,00:00:05,1
Kota_Singkawang,12,Kota Singkawang,lag1_roll7,[1],[7],-0.038146,0.05,3,300,0.001,10,0.9666,00:00:04,7
Kota_Sorong,1,Kota Sorong,lag7,"[1, 7]",[],0.130096,0.03,1,450,0.0,10,0.9152,00:00:05,7
Kota_Sorong,2,Kota Sorong,lag7_roll7,"[1, 7]",[7],0.265139,0.05,1,450,0.0,10,0.9138,00:00:05,7
Kota_Sorong,3,Kota Sorong,lag30_roll30,"[1, 30]",[30],-0.425422,0.05,1,300,0.0,30,0.9135,00:00:04,30
Kota_Sorong,4,Kota Sorong,lag30,"[1, 30]",[],-0.406483,0.05,1,300,0.0,30,0.9131,00:00:03,30
Kota_Sorong,5,Kota Sorong,lag30_roll7,"[1, 30]",[7],-0.358435,0.05,1,450,0.0,10,0.912,00:00:04,30
Kota_Sorong,6,Kota Sorong,lag14,"[1, 14]",[],0.358354,0.05,1,150,0.0,10,0.9116,00:00:04,14
Kota_Sorong,7,Kota Sorong,lag7_roll30,"[1, 7]",[30],-0.472062,0.05,1,150,0.0,10,0.9109,00:00:05,30
Kota_Sorong,8,Kota Sorong,lag14_roll7,"[1, 14]",[7],0.469488,0.03,1,300,0.0,10,0.9106,00:00:05,14
Kota_Sorong,9,Kota Sorong,lag1_roll7,[1],[7],0.414939,0.03,1,300,0.0,10,0.9089,00:00:04,7
Kota_Sorong,10,Kota Sorong,lag1,[1],[],0.596705,0.03,1,300,0.001,10,0.9072,00:00:04,1
Kota_Sorong,11,Kota Sorong,lag1_roll30,[1],[30],-0.472871,0.05,1,150,0.0,10,0.9065,00:00:05,30
Kota_Sorong,12,Kota Sorong,lag14_roll30,"[1, 14]",[30],-0.472139,0.05,1,150,0.0,10,0.9065,00:00:04,30
Kota_Sukabumi,1,Kota Sukabumi,lag7,"[1, 7]",[],0.060515,0.05,3,150,0.001,30,0.9876,00:00:04,7
Kota_Sukabumi,2,Kota Sukabumi,lag30_roll30,"[1, 30]",[30],0.011137,0.05,1,450,0.0,30,0.987,00:00:05,30
Kota_Sukabumi,3,Kota Sukabumi,lag30_roll7,"[1, 30]",[7],0.011632,0.05,1,450,0.001,30,0.9869,00:00:05,30
Kota_Sukabumi,4,Kota Sukabumi,lag14_roll30,"[1, 14]",[30],0.042053,0.05,1,450,0.001,10,0.9833,00:00:04,30
Kota_Sukabumi,5,Kota Sukabumi,lag30,"[1, 30]",[],0.010627,0.03,1,450,0.0,30,0.9831,00:00:05,30
Kota_Sukabumi,6,Kota Sukabumi,lag7_roll30,"[1, 7]",[30],0.041911,0.05,1,450,0.001,10,0.983,00:00:04,30
Kota_Sukabumi,7,Kota Sukabumi,lag1_roll30,[1],[30],0.042406,0.05,1,450,0.001,10,0.9826,00:00:04,30
Kota_Sukabumi,8,Kota Sukabumi,lag14,"[1, 14]",[],0.078358,0.03,3,300,0.0,30,0.975,00:00:05,14
