mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_min_samples_leaf,param_n_estimators,param_random_state,param_subsample,params,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse,split0_train_neg_rmse,split1_train_neg_rmse,split2_train_neg_rmse,split3_train_neg_rmse,split4_train_neg_rmse,mean_train_neg_rmse,std_train_neg_rmse,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
2.432314395904541,0.41460828099380836,0.005747222900390625,0.0016840608168507767,0.05,huber,2,1,600,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-47.72624496612986,-352.1065409148427,-694.945761263141,-45.187631544855385,-228.62086278138014,-273.71740829406974,240.37876139069067,69,-15.938867355144971,-22.588645288003264,-176.54804200297406,-169.00995179257333,-155.40192948118033,-107.89748718397519,72.7162847124594,-0.5361935756011238,-0.009162521665251333,-31.235145908192827,-2.393986077591509,-19.764736607929013,-10.787844938195946,12.57306579857217,69,0.7963189815256703,0.6277946687538974,0.25247728391658175,0.18547547390966712,0.14348271639318877,0.401109824899801,0.26173949970061045
3.233993101119995,0.5879357799641389,0.0059929370880126955,0.0008099787534850586,0.05,huber,2,1,800,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-50.382189725219995,-352.3396623848804,-356.4286655885846,-61.68388344262188,-232.72890701516377,-210.7126616312941,133.93394876772138,33,-12.791175247309818,-19.60413089580402,-112.19145604771657,-159.0564657415396,-152.171184608154,-91.1628825081048,63.303288865271085,-0.7119279813106132,-0.010499249629248197,-7.479555147556187,-5.324326960473773,-20.51767618783982,-6.808797105361928,7.402372599529183,63,0.8688233476893162,0.7196520367618073,0.6981312524925414,0.27858982015474487,0.17872583659445807,0.5487844587385735,0.26976790432058034
4.0238245010375975,0.7804600992587671,0.006521701812744141,0.0006236124228109813,0.05,huber,2,1,1000,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-51.772754332294696,-352.53537707164435,-449.0745751769084,-60.058159916486495,-232.5182726143753,-229.19182782234185,157.26210237556703,58,-10.6776145340363,-18.28995481666333,-60.22974957479394,-144.94499322351547,-143.90902265634304,-75.61026696107042,58.66933124899679,-0.8077316133885752,-0.011622168749184425,-12.460610423501501,-4.9953555355052845,-20.478744094267267,-7.750812767082363,7.74437113538734,64,0.9085920177576133,0.7559788422886036,0.9129997102854005,0.40091830941594364,0.265487205824091,0.6487952171143303,0.2672656783918054
1.5944086074829102,0.2927659756300754,0.004918813705444336,0.0009479331056818204,0.05,huber,2,3,400,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-38.15000925768267,-352.6784974918555,-365.3149478762793,-33.69550960531729,-75.39662446643115,-173.04711773951317,152.56871927105638,24,-21.237960976945608,-26.98533652279156,-191.5745422768498,-175.0165368544283,-158.54827329336155,-114.67252998487535,74.69867748957047,0.018431285147857523,-0.0124437213568247,-7.907640999150837,-0.8871870884131872,-1.258387770866484,-2.0094456589278953,2.9904033895351727,23,0.6383726389970229,0.46880020996741745,0.11981456627273657,0.12655053722257836,0.1084486730274159,0.2923973250974342,0.21997452939315468
2.4481296062469484,0.4991957640078707,0.0060842037200927734,0.0005548225020419131,0.05,huber,2,3,600,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-37.701019868638085,-352.9358072781702,-592.9164395074761,-35.61899011379903,-79.23531042311662,-219.68151343823996,220.80854391913738,39,-18.441643208010476,-25.52876443605886,-191.1709176576939,-172.80565144512047,-155.94972576513175,-112.7793405024031,74.99912491854222,0.04139959125302339,-0.013921592633182156,-22.464689062230164,-1.1087937347631236,-1.4942055157756564,-5.008042062829821,8.74898633618594,38,0.7273315583961957,0.5245971183195794,0.12351954978846791,0.14847874445138387,0.13743357719495153,0.33227210963011566,0.2483467588161413
3.1917370796203612,0.5764475477882222,0.006228351593017578,0.0012263660338784458,0.05,huber,2,3,800,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-37.66005230602319,-353.2946131123391,-606.0341146110183,-36.04330425349862,-81.13178333813892,-222.83277352420365,224.99865445506225,47,-16.62194464180321,-24.146901736740265,-181.1652392301986,-157.6067791999611,-151.574334452068,-106.22303985215424,70.82119816792847,0.04348177286696708,-0.01598421082708712,-23.51443925377529,-1.1593353493378564,-1.6150304622105254,-5.252261500656759,9.15371101869337,42,0.7784869543844062,0.5746709484812988,0.2128666242486229,0.29168017366402743,0.18515565206285078,0.40857207056824124,0.23078348807984758
4.012925338745117,0.8360735433158679,0.0070953845977783205,0.0009070208789912988,0.05,huber,2,3,1000,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-37.60588658162575,-353.31434450040507,-615.2681282867999,-36.00911107655998,-79.75758506686854,-224.39101110245187,228.34246103570072,48,-15.085413697648033,-22.98247694101478,-175.29002243549695,-153.58901272873848,-149.65013147587933,-103.31941145575551,69.41555831674701,0.04623127747358069,-0.016097698764868884,-24.267173175348372,-1.1552403022871562,-1.5271946841797903,-5.383894916621321,9.461853642733871,47,0.8175473841074865,0.6147027723551539,0.2630924991188873,0.3273333326676853,0.2057128748539362,0.44567777262062985,0.23314476155826602
2.272040510177612,0.45184062889813076,0.006022834777832031,0.0017139435013444817,0.05,huber,3,1,400,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-50.43981219755744,-352.1643871347635,-571.9874784386207,-46.79355872625208,-114.05632812372583,-227.0883129241839,205.46852776066405,54,-11.17559210448828,-18.287742239162718,-158.07582151737554,-131.19065077330524,-131.4308332089277,-90.0321279686519,62.295154159826716,-0.715846109287249,-0.009494131707003417,-20.837396663817174,-2.639511107579859,-4.168130600155857,-5.6740757225094285,7.721065737048432,52,0.8998671149152545,0.7560378783082351,0.40072042100532523,0.5092216650248647,0.3873423795526737,0.5906378917612707,0.20347293724750593
3.460121440887451,0.6444483099929129,0.007014179229736328,0.0016016740575990635,0.05,huber,3,1,600,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-51.220029366200144,-352.22720916603714,-689.3500451084744,-63.06685632926051,-122.92967293001898,-255.7587625799982,242.45304396847766,65,-8.740994555761464,-14.724226562620842,-93.76112935386513,-47.71376633216514,-94.38700865878528,-51.86542509263957,36.93171133959676,-0.7693390340282442,-0.009854327858509038,-30.718119888913137,-5.61109298396611,-5.003550389310617,-8.422391324815324,11.366893788526045,67,0.9387427713928613,0.8418507266844301,0.7891642546921709,0.9350817193884539,0.6840286086378634,0.837773616159156,0.09558311299897844
4.481941890716553,0.872468147413612,0.0077837944030761715,0.0015011495253905052,0.05,huber,3,1,800,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-51.09073036085168,-352.321612385248,-1387.6335672984535,-69.78756313128795,-138.31279460142207,-399.8292535554527,505.3615085264576,71,-4.344135041391389,-13.519630807061079,-51.501607856048004,-39.1954988306082,-43.89659341562432,-30.4914931901466,18.26805843776664,-0.76041732806054,-0.010395718600324289,-127.52198178934842,-7.0951885033053586,-6.600101992142363,-28.3976170662914,49.64718310851519,71,0.9848698832372711,0.8666687710314077,0.9363878375461435,0.9561921436832564,0.9316584296155601,0.9351554130227278,0.03903393518465569
5.818515586853027,1.3085292916881874,0.009803009033203126,0.0021217919339871576,0.05,huber,3,1,1000,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-51.20282278778683,-352.3270610896121,-1712.0772704438393,-76.15952192934301,-162.22819314970334,-470.7989738800569,629.575183343254,72,-2.665789266871126,-12.573227732190226,-22.76092724625255,-34.13662787676133,-32.91833703495253,-21.01098183140555,12.040529768037779,-0.7681504694153796,-0.01042697067194509,-194.64760813855787,-8.640938602434732,-9.45556172392374,-42.70453718100074,76.07097673377879,72,0.9943024614119709,0.8846823505259962,0.9875755124529582,0.9667707265261523,0.961567459595108,0.9589797021024372,0.03912265506462282
2.195080804824829,0.4095403533905009,0.0052359580993652345,0.0010369509788091347,0.05,huber,3,3,400,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 3, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-38.574387174806496,-351.40216626189266,-576.1449962612026,-45.303233491109104,-97.73760498290902,-221.83247763438393,210.93662756467006,44,-13.317588718756369,-23.725280615703966,-177.37854969185958,-168.37930297215937,-138.99939270631444,-104.36002294095874,71.3032199852021,-0.003527973296286069,-0.005128983932420228,-21.1560026565912,-2.4113737233769905,-2.7950551644407984,-5.274217700327538,8.026414915920858,43,0.857804175946117,0.5893943380333176,0.24542783065729112,0.1915428154789286,0.31474987544673494,0.4397838071124779,0.24986222575694708
3.3821702003479004,0.6483980000975786,0.006828594207763672,0.0009212266013879057,0.05,huber,3,3,600,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 3, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-38.890630155265875,-351.4265767680777,-561.1282276528638,-46.22184649348395,-113.61397514058159,-222.2562512420546,203.9281227301928,45,-10.748383394611976,-21.57375127690736,-173.06338385915848,-155.31819677273018,-128.94466543142266,-97.92967614696613,68.3099567607001,-0.02004979492858494,-0.005268633381591226,-20.016096438615115,-2.5511210807235956,-4.128120461694058,-5.344131281868589,7.501939054914436,45,0.9073763387790785,0.6604892320638687,0.2816948732386093,0.3121016152551499,0.4103014270012285,0.514392697267587,0.23735428864478575
4.659316062927246,0.9110573413544866,0.007556104660034179,0.0007186810744615791,0.05,huber,3,3,800,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 3, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-38.90426774056237,-351.1636880068509,-595.0990752191123,-50.628323672529234,-116.44065062207414,-230.44720105222578,214.2729460575004,60,-8.425927867580787,-19.241343741459026,-160.3863470398385,-145.03069639399027,-124.19321359964447,-91.45550572850263,64.50165183410732,-0.02076531201242382,-0.0037651900074662237,-22.637762806250663,-3.2604747377343752,-4.386466395177116,-6.061846888236408,8.468891246393706,60,0.9430791837928085,0.7299320707694318,0.3830735706785018,0.400209649140969,0.45296004537410395,0.5818509039511631,0.2197875015647423
6.363518190383911,1.8851713547940476,0.010240745544433594,0.004008108582809126,0.05,huber,3,3,1000,42,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 3, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-39.32419565593893,-351.1057824728451,-561.9838970647677,-53.339851939331645,-117.69836963144283,-224.69041935286523,202.44341761783028,49,-7.461900777846478,-16.769761035859183,-143.87979165837726,-134.62431477545374,-117.11344400858786,-83.9698424512249,59.368159792891895,-0.04292027139677246,-0.0034341833051578785,-20.080240572103417,-3.7290565827639313,-4.503457307998537,-5.671821783513563,7.437164706789617,51,0.9553589311099194,0.7948573477235392,0.5035240854456778,0.48319510119870845,0.5135515511852649,0.6500974033326219,0.19085330888073512
1.2202273845672607,0.18511407303169847,0.005854177474975586,0.001953624604632294,0.01,huber,1,1,400,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-38.39056248450426,-350.96866505829695,-571.9520421974884,-26.585793145812545,-52.45079456730245,-208.06957149068094,218.52923605820462,32,-34.02931750283203,-35.970231862936686,-202.0232839614641,-185.96818234215667,-166.9789150316014,-124.99398614019819,74.31540801913484,0.006013781351170588,-0.00265059362046971,-20.834690970729785,-0.17481678105900578,-0.09294636781719223,-4.219818186375056,8.30769839776269,32,0.07158505473539067,0.05618105063248702,0.021183150342949042,0.01381838321774398,0.011113183169240703,0.034776164419562286,0.02448264228515503
1.8706222534179688,0.40499751528811717,0.005388450622558594,0.0013686565788868375,0.01,huber,1,1,600,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-38.63155699048715,-350.8837383081601,-609.2720310856331,-27.044971278990083,-52.87634873467524,-215.74172927958912,230.92382849419678,36,-33.74562141808989,-35.863999211878,-201.6592805706389,-185.69259179050735,-166.77586288445215,-124.74747117511326,74.26671947572655,-0.006504768401596417,-0.0021654132470010357,-23.77709031218961,-0.2157490749748472,-0.11075333101195928,-4.822452579965003,9.477643591617854,36,0.0870005727174109,0.06174767203330134,0.024707216115448016,0.016739108173051687,0.01351676213857722,0.040742266235557836,0.028829014877236867
2.445942211151123,0.40951979531284166,0.0063878059387207035,0.0014520185412068346,0.01,huber,1,1,800,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-39.102334209784985,-350.825610443001,-630.6844263874419,-27.37451807381291,-53.26577542437633,-220.25053290768346,238.0779569854192,41,-33.48751563951912,-35.76924561553778,-201.41340285800297,-185.5043059028977,-166.64140274760825,-124.56317455271316,74.25563120923543,-0.03118545629088021,-0.0018334006487901178,-25.549236344675766,-0.2455577349391893,-0.1271746559756839,-5.1909975185060615,10.179475914788283,41,0.10091344340364461,0.06669889568914666,0.02708406250368367,0.0187320825632733,0.015106790796697522,0.04570705499128915,0.03316396795585388
3.243494081497192,0.5762634658207056,0.00741109848022461,0.0018894753988432773,0.01,huber,1,1,1000,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-39.66099464917895,-350.80054544554093,-636.4013334122094,-27.564460949751957,-53.071722123592345,-221.4998113160547,239.96093410455978,43,-33.24123147174067,-35.689659559563005,-201.2300054429117,-185.37475864107992,-166.52323086092628,-124.4117771952443,74.26248365493042,-0.06086132178710901,-0.0016902522932549235,-26.032734653115515,-0.2629027424552153,-0.11897676425037096,-5.295433146780292,10.369013383531614,44,0.1140894896413861,0.07084743833723539,0.028855037329306277,0.020102144392904808,0.016503147519988604,0.05007945144416424,0.037430140655289185
1.4035320281982422,0.34348425409998373,0.004437637329101562,0.0008104169723578219,0.01,huber,1,3,400,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 3, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-38.40055328723321,-350.96866505829695,-158.91804747649152,-26.606473109516198,-52.46015109634627,-125.47077800557683,122.19160638690715,1,-34.03029104890926,-35.970231862936686,-202.75499534641062,-186.03570892300002,-167.01742395647165,-125.16173022754565,74.48263926425312,0.005496361872325162,-0.00265059362046971,-0.685676609945324,-0.17664517243700617,-0.09333633699216115,-0.19056247022452716,0.2563335961299374,1,0.07153193185644158,0.05618105063248702,0.014079924937819177,0.013102071834231066,0.010657013487314626,0.03311039854965869,0.025593420145698577
1.9511417865753173,0.4401209888932158,0.006285572052001953,0.0011448173847940874,0.01,huber,1,3,600,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 3, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-38.3777831504152,-350.8837383081601,-187.04562419956193,-27.111574180325107,-52.91460390868306,-131.26666474942905,124.06339022451907,2,-33.75347755599147,-35.863999211878,-202.42630413158707,-185.7892964499739,-166.85994165193253,-124.9386038002726,74.44939421730892,0.006675421450417107,-0.0021654132470010357,-1.3351937785415329,-0.22174443131037713,-0.11236113616987797,-0.3329578675636744,0.5079926350643066,2,0.08657542219319758,0.06174767203330134,0.017273933480864256,0.015714719767141228,0.01252185555312435,0.03876672060552575,0.02998640911707333
2.526450490951538,0.41463778909808074,0.0055106163024902345,0.001118580277930193,0.01,huber,1,3,800,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 3, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-38.374388947343625,-350.825610443001,-247.750268526887,-27.412477499758918,-53.287400476526955,-143.5300291787035,131.5431813641088,9,-33.50202687361872,-35.76924561553778,-202.15469390182338,-185.6123770856098,-166.73161413554945,-124.75399152242782,74.43378087778645,0.006851116655607559,-0.0018334006487901178,-3.0969068286372643,-0.2490144853236116,-0.1280900714933133,-0.6937987338894744,1.20519824667981,7,0.10013406744435738,0.06669889568914666,0.01990935560969087,0.01758841450370563,0.014040157522874241,0.043674178153954954,0.0341797184037558
3.8580162525177,0.5682567247764624,0.006834220886230469,0.0010384500951616067,0.01,huber,1,3,1000,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 1, 'min_samples_leaf': 3, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-38.29780128693286,-350.80054544554093,-255.4599563253561,-27.584650137711378,-53.02433693150111,-145.0334580254085,132.80550218289974,10,-33.2646934224112,-35.689659559563005,-201.89359999556228,-185.49359414649032,-166.61951932184851,-124.59221328917506,74.42466926239294,0.01081141664878793,-0.0016902522932549235,-3.3558557274394456,-0.2647534093943962,-0.11697949504615268,-0.7456934935048923,1.3088446848912558,10,0.11283848160374355,0.07084743833723539,0.022439402656489582,0.018845403915835557,0.015365447071852056,0.048067234717031226,0.038195183431749165
1.9714268684387206,0.2614862265255784,0.005341386795043946,0.0009560395307870375,0.01,huber,2,1,400,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-38.84957219430345,-352.62045996508067,-649.3652527015088,-27.936005588438046,-58.249052558389025,-225.404068601544,243.99348814396637,51,-28.663845995578548,-32.880170933124965,-198.70996364063447,-183.27024328159195,-163.88095648416586,-121.48103606701916,74.89340519563649,-0.01789713980751828,-0.012110528972310908,-27.145301907742116,-0.2971778267376284,-0.34794582984366884,-5.564086646620649,10.791496305338681,48,0.3412743590402597,0.2113753434572404,0.053026400160981035,0.0422249427025988,0.04746641421297937,0.13907349191481186,0.11940548443988543
2.717280387878418,0.433592366692994,0.005561637878417969,0.0009234081075830303,0.01,huber,2,1,600,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-40.27477999693114,-352.2946119864562,-658.6293814727281,-29.78975733541298,-61.409444981445894,-228.47959515459488,246.23977592689263,57,-26.59792286841329,-31.537129065079274,-195.53200944067336,-182.5525847672751,-162.6382184135103,-119.77157291099027,74.81349428085773,-0.09395073892664918,-0.010240859851790685,-27.95409673522387,-0.4750435052378954,-0.4981836470815022,-5.806303097264342,11.075635700856092,56,0.4328067031461913,0.2744847777706151,0.08307395092557823,0.04971126042138041,0.061858098089150326,0.18038695807058308,0.15044279799348484
3.302954387664795,0.5878945043877422,0.006086540222167969,0.00023977648278779512,0.01,huber,2,1,800,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-41.38877854719865,-352.5371065865974,-668.420514591135,-30.149295279110014,-65.02684138016099,-231.50450727684037,248.9767910848724,62,-24.543873592651657,-30.513378334073845,-193.84394350179033,-180.91048684511827,-162.19224769840503,-118.40078599440783,74.90012184789335,-0.1553049447355732,-0.011632094674769666,-28.82135416107076,-0.5108634987773664,-0.6798868326010501,-6.035808306371903,11.395288751695096,59,0.517028108216443,0.3208232573589944,0.09883761305211392,0.0667304530630517,0.06699600716396215,0.214083087770913,0.17877252411733768
4.132082414627075,0.8782235607239731,0.007037353515625,0.0008772114715545965,0.01,huber,2,1,1000,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-41.24498740215818,-352.68381300087196,-676.9966638130121,-33.56660343815946,-69.77984813185049,-234.85438315721044,250.848377066106,63,-23.362588107485916,-29.466611587593558,-193.22727421951032,-179.31727622883176,-161.37959856444442,-117.35066974157318,74.95736543770126,-0.14729146578782482,-0.012474240338409492,-29.59150734841096,-0.8727753921424999,-0.9344377009098674,-6.311697229517913,11.645827223946922,61,0.5623997619006345,0.3666225240127785,0.10456216866031232,0.08309597961216886,0.07632204388949126,0.23860049561507707,0.19479108197590136
1.649494457244873,0.27853378753858277,0.005407094955444336,0.0007582785572193062,0.01,huber,2,3,400,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-40.787338765103605,-351.69423443775014,-181.96935887868165,-27.505464380253176,-57.89458880327562,-131.97019705301284,122.87632688474332,3,-29.18859858438317,-32.882664956754454,-197.2915945228533,-182.58795969037476,-163.0836401317747,-121.00689157722809,74.26777883841328,-0.12197234546346691,-0.006800505715240046,-1.2101632310086505,-0.2575025138432674,-0.33159039934489276,-0.3856057990751035,0.4271344335903395,3,0.3169348423661543,0.21125570155350348,0.06649693208542973,0.04934293204948359,0.056712431882176784,0.1401485679873496,0.10671590982604517
2.5351130962371826,0.4298502028154342,0.006324625015258789,0.0020731872783750433,0.01,huber,2,3,600,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-39.24859112168246,-351.9341867691787,-185.90047598523256,-28.580406119584175,-60.38655275738847,-133.21004255061328,123.04138237166912,4,-27.29999543478528,-31.815434254990382,-195.81595404569623,-181.48198472673658,-161.75919409372523,-119.63451251118674,74.351952498451,-0.03891389810874113,-0.008174804855927364,-1.3066878238807629,-0.35771210497125194,-0.4486890717311949,-0.4320355407095756,0.4701107271551207,4,0.4024685150148609,0.2616233934791766,0.08040896276758991,0.060824725590804984,0.07197160067395336,0.17545943950527715,0.13553065400596628
3.3002514839172363,0.6168848352700022,0.006692075729370117,0.0010267627868130252,0.01,huber,2,3,800,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-38.72835605483735,-351.6795937765272,-191.6417036545983,-30.06968538425573,-63.30542999639132,-135.08495377332198,122.94470674868747,5,-26.00912047231057,-30.78289382979263,-194.85544044525912,-180.73570180783295,-161.20034402513429,-118.71670011606591,74.53237412151489,-0.011555084308131569,-0.0067166833669052295,-1.4513643484822736,-0.5028950947033151,-0.5921230648450806,-0.5129308551411412,0.5281401320243084,5,0.4576408421551994,0.3087723424238231,0.0894083660793632,0.06853292185513316,0.07837287945357185,0.20054547039341813,0.15653497814524098
4.172992467880249,0.731100425987313,0.007369422912597656,0.0007555201146853277,0.01,huber,2,3,1000,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 3, 'n_estimators': 1000, 'random_state': 42, 'subsample': 1.0}",-38.397047389546344,-351.65478046349,-197.6022173167467,-30.72245672083796,-67.24347795693583,-137.12399596951138,122.98996502237979,6,-24.796557228501804,-30.017943217544598,-194.20812569485258,-179.69178885984041,-160.7494898987483,-117.89278097989754,74.65753907247755,0.0056779461748818205,-0.0065746273852944626,-1.6062222415360479,-0.568854908579632,-0.7963668978339347,-0.5944681458320054,0.5951234518886279,6,0.5070323509874994,0.34269932008593296,0.09544833425806742,0.07926198503379167,0.08352098653580786,0.22159259538021986,0.1739981834816753
2.256991481781006,0.43940828321528286,0.00491480827331543,0.001377388437736188,0.01,huber,3,1,400,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 400, 'random_state': 42, 'subsample': 1.0}",-43.672035189818445,-354.24593169638734,-529.8827054883965,-28.243327681968942,-74.47568918297092,-206.10393784790844,201.05882532856995,31,-23.86560051621561,-30.370838404250375,-193.74330991331644,-177.31801169930694,-158.5284843899952,-116.76524898461692,74.06857043757583,-0.2862881685851948,-0.021463071293096325,-17.740764781847698,-0.32587514157717856,-1.2035543637563735,-3.9155891054119083,6.924055229792172,31,0.5433532420818048,0.32715383707624446,0.09977304248202512,0.10342770260286294,0.1086712137295166,0.23647580759449074,0.17613615374048433
3.3654621124267576,0.6748545368963801,0.005934906005859375,0.001030006688337174,0.01,huber,3,1,600,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 600, 'random_state': 42, 'subsample': 1.0}",-47.99970587270429,-353.88671607997185,-549.3615438348531,-32.19394988726243,-79.4915787920823,-212.5866988933748,205.29380127156077,34,-21.992736557007202,-28.093355525555758,-192.31004419551874,-170.1396487240028,-157.63770103370797,-114.03469720715847,73.53047559197714,-0.5538481133386091,-0.019392535445200476,-19.14393583340344,-0.7227387640340959,-1.5103654733985525,-4.39005614392398,7.392401415599622,33,0.6122121577657116,0.42428247647210016,0.11304309455594375,0.17455018654186183,0.11865995653606132,0.28854957437433576,0.19790995716897014
4.660760879516602,1.0919994955808876,0.007818984985351562,0.0009968403952548715,0.01,huber,3,1,800,42,1.0,"{'learning_rate': 0.01, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 800, 'random_state': 42, 'subsample': 1.0}",-49.05786266572845,-353.44019262605786,-549.5685797963341,-34.00727154321241,-83.89295191961979,-213.9933717101905,204.24542774434713,35,-20.48794061335841,-26.527136573279364,-190.15087481987385,-160.6651260740567,-157.17178778839985,-111.00057317379364,72.37598672012426,-0.6231126357558923,-0.01682168162475528,-19.15912184354398,-0.9222703935179819,-1.796054678355401,-4.503476246559601,7.35024361108317,34,0.6634634344253784,0.48668617088785815,0.13284798115537455,0.2639236766733609,0.12386202649892197,0.33415665792817884,0.210423331585933
